Year,Month,Day,Night,City,State,Type,NoiseLevel
2017,5,61.0,55.0,Delhi,Delhi,Silence,Medium
2017,6,61.0,55.0,Delhi,Delhi,Silence,Medium
2017,7,62.0,54.0,Delhi,Delhi,Silence,Medium
2017,8,62.0,54.0,Delhi,Delhi,Silence,Medium
2017,9,62.0,52.0,Delhi,Delhi,Silence,Medium
2017,10,59.0,52.0,Delhi,Delhi,Silence,Medium
2017,11,70.0,69.0,Delhi,Delhi,Silence,Medium
2017,12,60.0,52.0,Delhi,Delhi,Silence,Medium
2017,1,67.0,63.0,Delhi,Delhi,Commercial,Medium
2017,2,67.0,63.0,Delhi,Delhi,Commercial,Medium
2017,3,67.0,64.0,Delhi,Delhi,Commercial,Medium
2017,4,68.0,64.0,Delhi,Delhi,Commercial,Medium
2017,5,68.0,66.0,Delhi,Delhi,Commercial,Medium
2017,6,69.0,66.0,Delhi,Delhi,Commercial,Medium
2017,7,72.0,67.0,Delhi,Delhi,Commercial,Medium
2017,8,68.0,66.0,Delhi,Delhi,Commercial,Medium
2017,9,69.0,65.0,Delhi,Delhi,Commercial,Medium
2017,10,68.0,65.0,Delhi,Delhi,Commercial,Medium
2017,11,67.0,64.0,Delhi,Delhi,Commercial,Medium
2017,12,67.0,63.0,Delhi,Delhi,Commercial,Medium
2017,1,82.0,48.0,Delhi,Delhi,Silence,Medium
2017,2,58.0,48.0,Delhi,Delhi,Silence,Low
2017,3,58.0,49.0,Delhi,Delhi,Silence,Low
2017,4,60.0,51.0,Delhi,Delhi,Silence,Medium
2017,5,56.0,50.0,Delhi,Delhi,Silence,Low
2017,6,56.0,53.0,Delhi,Delhi,Silence,Low
2017,7,60.0,49.0,Delhi,Delhi,Silence,Low
2017,8,59.0,48.0,Delhi,Delhi,Silence,Low
2017,9,56.0,48.0,Delhi,Delhi,Silence,Low
2017,10,56.0,52.0,Delhi,Delhi,Silence,Low
2017,11,69.0,48.0,Delhi,Delhi,Silence,Medium
2017,12,60.0,48.0,Delhi,Delhi,Silence,Low
2017,1,58.0,51.0,Delhi,Delhi,Residential,Low
2017,2,60.0,52.0,Delhi,Delhi,Residential,Medium
2017,3,59.0,51.0,Delhi,Delhi,Residential,Medium
2017,4,62.0,54.0,Delhi,Delhi,Residential,Medium
2017,5,59.0,54.0,Delhi,Delhi,Residential,Medium
2017,6,59.0,55.0,Delhi,Delhi,Residential,Medium
2017,7,60.0,53.0,Delhi,Delhi,Residential,Medium
2017,8,62.0,69.0,Delhi,Delhi,Residential,Medium
2017,9,72.0,58.0,Delhi,Delhi,Residential,Medium
2017,10,75.0,78.0,Delhi,Delhi,Residential,High
2017,11,58.0,51.0,Delhi,Delhi,Residential,Low
2017,12,58.0,51.0,Delhi,Delhi,Residential,Low
2017,1,74.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,2,73.0,66.0,Hyderabad,Telangana,Commercial,Medium
2017,3,74.0,66.0,Hyderabad,Telangana,Commercial,High
2017,4,73.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,5,73.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,6,75.0,70.0,Hyderabad,Telangana,Commercial,High
2017,7,75.0,68.0,Hyderabad,Telangana,Commercial,High
2017,8,75.0,67.0,Hyderabad,Telangana,Commercial,High
2017,9,74.0,67.0,Hyderabad,Telangana,Commercial,High
2017,10,74.0,66.0,Hyderabad,Telangana,Commercial,High
2017,11,74.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,12,75.0,66.0,Hyderabad,Telangana,Commercial,High
2017,1,60.0,54.0,Hyderabad,Telangana,Industrial,Medium
2017,2,60.0,54.0,Hyderabad,Telangana,Industrial,Medium
2017,3,60.0,53.0,Hyderabad,Telangana,Industrial,Medium
2017,4,60.0,55.0,Hyderabad,Telangana,Industrial,Medium
2017,5,60.0,55.0,Hyderabad,Telangana,Industrial,Medium
2017,6,61.0,58.0,Hyderabad,Telangana,Industrial,Medium
2017,7,61.0,55.0,Hyderabad,Telangana,Industrial,Medium
2017,8,60.0,54.0,Hyderabad,Telangana,Industrial,Medium
2017,9,65.0,58.0,Hyderabad,Telangana,Industrial,Medium
2017,10,62.0,56.0,Hyderabad,Telangana,Industrial,Medium
2017,11,61.0,56.0,Hyderabad,Telangana,Industrial,Medium
2017,12,62.0,56.0,Hyderabad,Telangana,Industrial,Medium
2017,1,71.0,63.0,Hyderabad,Telangana,Residential,Medium
2017,2,71.0,64.0,Hyderabad,Telangana,Residential,Medium
2017,3,71.0,64.0,Hyderabad,Telangana,Residential,Medium
2017,4,72.0,66.0,Hyderabad,Telangana,Residential,Medium
2017,5,73.0,67.0,Hyderabad,Telangana,Residential,High
2017,6,72.0,66.0,Hyderabad,Telangana,Residential,Medium
2017,7,72.0,65.0,Hyderabad,Telangana,Residential,Medium
2017,8,72.0,65.0,Hyderabad,Telangana,Residential,Medium
2017,9,72.0,65.0,Hyderabad,Telangana,Residential,Medium
2017,10,72.0,67.0,Hyderabad,Telangana,Residential,Medium
2017,11,71.0,64.0,Hyderabad,Telangana,Residential,Medium
2017,12,71.0,64.0,Hyderabad,Telangana,Residential,Medium
2017,1,54.0,48.0,Hyderabad,Telangana,Silence,Low
2017,2,55.0,49.0,Hyderabad,Telangana,Silence,Low
2017,3,56.0,49.0,Hyderabad,Telangana,Silence,Low
2017,4,56.0,51.0,Hyderabad,Telangana,Silence,Low
2017,5,57.0,52.0,Hyderabad,Telangana,Silence,Low
2017,6,57.0,52.0,Hyderabad,Telangana,Silence,Low
2017,7,55.0,50.0,Hyderabad,Telangana,Silence,Low
2017,8,61.0,53.0,Hyderabad,Telangana,Silence,Medium
2017,9,58.0,50.0,Hyderabad,Telangana,Silence,Low
2017,10,55.0,50.0,Hyderabad,Telangana,Silence,Low
2017,11,55.0,49.0,Hyderabad,Telangana,Silence,Low
2017,12,55.0,50.0,Hyderabad,Telangana,Silence,Low
2017,1,64.0,57.0,Hyderabad,Telangana,Commercial,Medium
2017,2,66.0,59.0,Hyderabad,Telangana,Commercial,Medium
2017,3,66.0,59.0,Hyderabad,Telangana,Commercial,Medium
2017,4,65.0,59.0,Hyderabad,Telangana,Commercial,Medium
2017,5,66.0,59.0,Hyderabad,Telangana,Commercial,Medium
2017,6,66.0,62.0,Hyderabad,Telangana,Commercial,Medium
2017,7,67.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,8,66.0,59.0,Hyderabad,Telangana,Commercial,Medium
2017,9,68.0,60.0,Hyderabad,Telangana,Commercial,Medium
2017,10,72.0,67.0,Hyderabad,Telangana,Commercial,Medium
2017,11,78.0,80.0,Hyderabad,Telangana,Commercial,High
2017,12,75.0,76.0,Hyderabad,Telangana,Commercial,High
2017,1,66.0,54.0,Hyderabad,Telangana,Residential,Medium
2017,2,74.0,71.0,Hyderabad,Telangana,Residential,High
2017,3,63.0,52.0,Hyderabad,Telangana,Residential,Medium
2017,4,78.0,75.0,Hyderabad,Telangana,Residential,High
2017,5,61.0,56.0,Hyderabad,Telangana,Residential,Medium
2017,6,63.0,59.0,Hyderabad,Telangana,Residential,Medium
2017,7,64.0,60.0,Hyderabad,Telangana,Residential,Medium
2017,8,62.0,55.0,Hyderabad,Telangana,Residential,Medium
2017,9,61.0,54.0,Hyderabad,Telangana,Residential,Medium
2017,10,60.0,54.0,Hyderabad,Telangana,Residential,Medium
2017,11,65.0,63.0,Hyderabad,Telangana,Residential,Medium
2017,12,60.0,51.0,Hyderabad,Telangana,Residential,Medium
2017,1,77.0,74.0,Hyderabad,Telangana,Industrial,High
2017,2,76.0,75.0,Hyderabad,Telangana,Industrial,High
2017,3,74.0,76.0,Hyderabad,Telangana,Industrial,High
2017,4,75.0,80.0,Hyderabad,Telangana,Industrial,High
2017,5,75.0,80.0,Hyderabad,Telangana,Industrial,High
2017,6,74.0,74.0,Hyderabad,Telangana,Industrial,High
2017,7,75.0,76.0,Hyderabad,Telangana,Industrial,High
2017,8,82.0,73.0,Hyderabad,Telangana,Industrial,High
2017,9,84.0,75.0,Hyderabad,Telangana,Industrial,High
2017,10,84.0,77.0,Hyderabad,Telangana,Industrial,High
2017,11,82.0,72.0,Hyderabad,Telangana,Industrial,High
2017,12,71.0,65.0,Hyderabad,Telangana,Industrial,Medium
2017,1,58.0,51.0,Hyderabad,Telangana,Silence,Low
2017,2,61.0,52.0,Hyderabad,Telangana,Silence,Medium
2017,3,59.0,53.0,Hyderabad,Telangana,Silence,Medium
2017,4,67.0,61.0,Hyderabad,Telangana,Silence,Medium
2017,5,74.0,77.0,Hyderabad,Telangana,Silence,High
2017,6,62.0,62.0,Hyderabad,Telangana,Silence,Medium
2017,7,62.0,59.0,Hyderabad,Telangana,Silence,Medium
2017,8,58.0,54.0,Hyderabad,Telangana,Silence,Medium
2017,9,58.0,51.0,Hyderabad,Telangana,Silence,Low
2017,10,56.0,50.0,Hyderabad,Telangana,Silence,Low
2017,11,58.0,51.0,Hyderabad,Telangana,Silence,Low
2017,12,58.0,53.0,Hyderabad,Telangana,Silence,Medium
2017,1,72.0,72.0,Hyderabad,Telangana,Commercial,High
2017,2,73.0,72.0,Hyderabad,Telangana,Commercial,High
2017,3,73.0,73.0,Hyderabad,Telangana,Commercial,High
2017,4,74.0,73.0,Hyderabad,Telangana,Commercial,High
2017,5,74.0,73.0,Hyderabad,Telangana,Commercial,High
2017,6,73.0,73.0,Hyderabad,Telangana,Commercial,High
2017,7,73.0,73.0,Hyderabad,Telangana,Commercial,High
2017,8,73.0,73.0,Hyderabad,Telangana,Commercial,High
2017,9,72.0,72.0,Hyderabad,Telangana,Commercial,High
2017,10,71.0,64.0,Hyderabad,Telangana,Commercial,Medium
2017,11,78.0,80.0,Hyderabad,Telangana,Commercial,High
2017,12,88.0,85.0,Hyderabad,Telangana,Commercial,High
2017,1,69.0,64.0,Hyderabad,Telangana,Commercial,Medium
2017,2,69.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,3,69.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,4,71.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,5,72.0,70.0,Hyderabad,Telangana,Commercial,High
2017,6,71.0,67.0,Hyderabad,Telangana,Commercial,Medium
2017,7,72.0,68.0,Hyderabad,Telangana,Commercial,High
2017,8,71.0,66.0,Hyderabad,Telangana,Commercial,Medium
2017,9,70.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,10,71.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,11,71.0,65.0,Hyderabad,Telangana,Commercial,Medium
2017,12,70.0,66.0,Hyderabad,Telangana,Commercial,Medium
2017,1,73.0,72.0,Kolkata,West Bengal,Industrial,High
2017,2,71.0,71.0,Kolkata,West Bengal,Industrial,High
2017,3,79.0,82.0,Kolkata,West Bengal,Industrial,High
2017,4,74.0,75.0,Kolkata,West Bengal,Industrial,High
2017,5,77.0,80.0,Kolkata,West Bengal,Industrial,High
2017,6,79.0,81.0,Kolkata,West Bengal,Industrial,High
2017,7,81.0,81.0,Kolkata,West Bengal,Industrial,High
2017,8,79.0,78.0,Kolkata,West Bengal,Industrial,High
2017,9,74.0,74.0,Kolkata,West Bengal,Industrial,High
2017,10,86.0,81.0,Kolkata,West Bengal,Industrial,High
2017,11,74.0,74.0,Kolkata,West Bengal,Industrial,High
2017,12,72.0,72.0,Kolkata,West Bengal,Industrial,High
2017,1,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2017,2,62.0,58.0,Kolkata,West Bengal,Commercial,Medium
2017,3,62.0,58.0,Kolkata,West Bengal,Commercial,Medium
2017,4,63.0,57.0,Kolkata,West Bengal,Commercial,Medium
2017,5,63.0,56.0,Kolkata,West Bengal,Commercial,Medium
2017,6,63.0,57.0,Kolkata,West Bengal,Commercial,Medium
2017,7,64.0,57.0,Kolkata,West Bengal,Commercial,Medium
2017,8,63.0,56.0,Kolkata,West Bengal,Commercial,Medium
2017,9,63.0,57.0,Kolkata,West Bengal,Commercial,Medium
2017,10,63.0,57.0,Kolkata,West Bengal,Commercial,Medium
2017,11,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2017,12,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2017,1,64.0,57.0,Kolkata,West Bengal,Residential,Medium
2017,2,64.0,58.0,Kolkata,West Bengal,Residential,Medium
2017,3,66.0,61.0,Kolkata,West Bengal,Residential,Medium
2017,4,68.0,64.0,Kolkata,West Bengal,Residential,Medium
2017,5,66.0,61.0,Kolkata,West Bengal,Residential,Medium
2017,6,66.0,62.0,Kolkata,West Bengal,Residential,Medium
2017,7,65.0,59.0,Kolkata,West Bengal,Residential,Medium
2017,8,67.0,58.0,Kolkata,West Bengal,Residential,Medium
2017,9,68.0,59.0,Kolkata,West Bengal,Residential,Medium
2017,10,73.0,59.0,Kolkata,West Bengal,Residential,Medium
2017,11,66.0,57.0,Kolkata,West Bengal,Residential,Medium
2017,12,66.0,56.0,Kolkata,West Bengal,Residential,Medium
2017,1,71.0,71.0,Kolkata,West Bengal,Silence,High
2017,2,71.0,70.0,Kolkata,West Bengal,Silence,High
2017,3,70.0,70.0,Kolkata,West Bengal,Silence,High
2017,4,70.0,69.0,Kolkata,West Bengal,Silence,Medium
2017,5,71.0,70.0,Kolkata,West Bengal,Silence,High
2017,6,69.0,68.0,Kolkata,West Bengal,Silence,Medium
2017,7,70.0,71.0,Kolkata,West Bengal,Silence,High
2017,8,72.0,72.0,Kolkata,West Bengal,Silence,High
2017,9,64.0,65.0,Kolkata,West Bengal,Silence,Medium
2017,10,76.0,75.0,Kolkata,West Bengal,Silence,High
2017,11,82.0,82.0,Kolkata,West Bengal,Silence,High
2017,12,71.0,71.0,Kolkata,West Bengal,Silence,High
2017,1,71.0,72.0,Kolkata,West Bengal,Commercial,High
2017,2,63.0,65.0,Kolkata,West Bengal,Commercial,Medium
2017,3,59.0,55.0,Kolkata,West Bengal,Commercial,Medium
2017,4,62.0,62.0,Kolkata,West Bengal,Commercial,Medium
2017,5,63.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,6,64.0,64.0,Kolkata,West Bengal,Commercial,Medium
2017,7,67.0,66.0,Kolkata,West Bengal,Commercial,Medium
2017,8,71.0,69.0,Kolkata,West Bengal,Commercial,High
2017,9,71.0,70.0,Kolkata,West Bengal,Commercial,High
2017,10,66.0,64.0,Kolkata,West Bengal,Commercial,Medium
2017,11,68.0,67.0,Kolkata,West Bengal,Commercial,Medium
2017,12,71.0,70.0,Kolkata,West Bengal,Commercial,High
2017,1,62.0,52.0,Kolkata,West Bengal,Residential,Medium
2017,2,62.0,58.0,Kolkata,West Bengal,Residential,Medium
2017,3,62.0,58.0,Kolkata,West Bengal,Residential,Medium
2017,4,67.0,64.0,Kolkata,West Bengal,Residential,Medium
2017,5,66.0,59.0,Kolkata,West Bengal,Residential,Medium
2017,6,64.0,61.0,Kolkata,West Bengal,Residential,Medium
2017,7,61.0,57.0,Kolkata,West Bengal,Residential,Medium
2017,8,61.0,54.0,Kolkata,West Bengal,Residential,Medium
2017,9,68.0,57.0,Kolkata,West Bengal,Residential,Medium
2017,10,65.0,58.0,Kolkata,West Bengal,Residential,Medium
2017,11,68.0,55.0,Kolkata,West Bengal,Residential,Medium
2017,12,61.0,51.0,Kolkata,West Bengal,Residential,Medium
2017,1,64.0,60.0,Kolkata,West Bengal,Silence,Medium
2017,2,64.0,61.0,Kolkata,West Bengal,Silence,Medium
2017,3,64.0,61.0,Kolkata,West Bengal,Silence,Medium
2017,4,66.0,63.0,Kolkata,West Bengal,Silence,Medium
2017,5,64.0,61.0,Kolkata,West Bengal,Silence,Medium
2017,6,65.0,61.0,Kolkata,West Bengal,Silence,Medium
2017,7,64.0,62.0,Kolkata,West Bengal,Silence,Medium
2017,8,64.0,59.0,Kolkata,West Bengal,Silence,Medium
2017,9,63.0,59.0,Kolkata,West Bengal,Silence,Medium
2017,10,65.0,61.0,Kolkata,West Bengal,Silence,Medium
2017,11,64.0,58.0,Kolkata,West Bengal,Silence,Medium
2017,12,63.0,57.0,Kolkata,West Bengal,Silence,Medium
2017,1,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,2,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,3,67.0,64.0,Kolkata,West Bengal,Commercial,Medium
2017,4,68.0,64.0,Kolkata,West Bengal,Commercial,Medium
2017,5,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,6,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,7,67.0,62.0,Kolkata,West Bengal,Commercial,Medium
2017,8,67.0,62.0,Kolkata,West Bengal,Commercial,Medium
2017,9,66.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,10,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,11,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,12,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2017,1,76.0,68.0,Kolkata,West Bengal,Residential,High
2017,2,74.0,68.0,Kolkata,West Bengal,Residential,High
2017,3,74.0,68.0,Kolkata,West Bengal,Residential,High
2017,4,74.0,68.0,Kolkata,West Bengal,Residential,High
2017,5,74.0,68.0,Kolkata,West Bengal,Residential,High
2017,6,74.0,68.0,Kolkata,West Bengal,Residential,High
2017,7,75.0,68.0,Kolkata,West Bengal,Residential,High
2017,8,76.0,68.0,Kolkata,West Bengal,Residential,High
2017,9,76.0,71.0,Kolkata,West Bengal,Residential,High
2017,10,76.0,70.0,Kolkata,West Bengal,Residential,High
2017,11,75.0,68.0,Kolkata,West Bengal,Residential,High
2017,12,75.0,68.0,Kolkata,West Bengal,Residential,High
2017,1,64.0,61.0,Kolkata,West Bengal,Industrial,Medium
2017,2,64.0,62.0,Kolkata,West Bengal,Industrial,Medium
2017,3,65.0,62.0,Kolkata,West Bengal,Industrial,Medium
2017,4,68.0,64.0,Kolkata,West Bengal,Industrial,Medium
2017,5,67.0,63.0,Kolkata,West Bengal,Industrial,Medium
2017,6,67.0,63.0,Kolkata,West Bengal,Industrial,Medium
2017,7,65.0,61.0,Kolkata,West Bengal,Industrial,Medium
2017,8,64.0,61.0,Kolkata,West Bengal,Industrial,Medium
2017,9,64.0,60.0,Kolkata,West Bengal,Industrial,Medium
2017,10,65.0,61.0,Kolkata,West Bengal,Industrial,Medium
2017,11,63.0,60.0,Kolkata,West Bengal,Industrial,Medium
2017,12,63.0,60.0,Kolkata,West Bengal,Industrial,Medium
2017,1,67.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,2,68.0,62.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,3,67.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,4,68.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,5,67.0,62.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,6,69.0,68.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,7,68.0,61.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,8,67.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,9,67.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,10,64.0,58.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,11,63.0,58.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,12,63.0,58.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,1,75.0,70.0,Lucknow,Uttar Pradesh,Commercial,High
2017,2,76.0,71.0,Lucknow,Uttar Pradesh,Commercial,High
2017,3,75.0,71.0,Lucknow,Uttar Pradesh,Commercial,High
2017,4,73.0,69.0,Lucknow,Uttar Pradesh,Commercial,High
2017,5,73.0,69.0,Lucknow,Uttar Pradesh,Commercial,High
2017,6,75.0,71.0,Lucknow,Uttar Pradesh,Commercial,High
2017,7,72.0,69.0,Lucknow,Uttar Pradesh,Commercial,High
2017,8,62.0,58.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,9,60.0,60.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,10,70.0,67.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,11,75.0,75.0,Lucknow,Uttar Pradesh,Commercial,High
2017,12,73.0,71.0,Lucknow,Uttar Pradesh,Commercial,High
2017,1,60.0,54.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,2,60.0,54.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,3,60.0,55.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,4,61.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,5,62.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,6,66.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,7,68.0,66.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,8,70.0,66.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,9,61.0,60.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,10,61.0,54.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,11,59.0,53.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,12,59.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,1,57.0,47.0,Lucknow,Uttar Pradesh,Residential,Low
2017,2,57.0,52.0,Lucknow,Uttar Pradesh,Residential,Low
2017,3,57.0,51.0,Lucknow,Uttar Pradesh,Residential,Low
2017,4,58.0,52.0,Lucknow,Uttar Pradesh,Residential,Medium
2017,5,58.0,52.0,Lucknow,Uttar Pradesh,Residential,Medium
2017,6,56.0,52.0,Lucknow,Uttar Pradesh,Residential,Low
2017,7,57.0,52.0,Lucknow,Uttar Pradesh,Residential,Low
2017,8,57.0,52.0,Lucknow,Uttar Pradesh,Residential,Low
2017,9,57.0,52.0,Lucknow,Uttar Pradesh,Residential,Low
2017,10,60.0,53.0,Lucknow,Uttar Pradesh,Residential,Medium
2017,11,59.0,50.0,Lucknow,Uttar Pradesh,Residential,Low
2017,12,57.0,46.0,Lucknow,Uttar Pradesh,Residential,Low
2017,1,66.0,57.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,2,66.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,3,65.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,4,65.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,5,65.0,61.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,6,68.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,7,69.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,8,67.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,9,67.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,10,68.0,60.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,11,66.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,12,65.0,56.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,1,64.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,2,65.0,59.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,3,65.0,57.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,4,64.0,54.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,5,69.0,57.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,6,65.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,7,64.0,58.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,8,66.0,57.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,9,66.0,56.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,10,60.0,53.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,11,64.0,58.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,12,65.0,57.0,Lucknow,Uttar Pradesh,Industrial,Medium
2017,1,64.0,56.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,2,67.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,3,69.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,4,64.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,5,64.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,6,65.0,60.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,7,66.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,8,73.0,65.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,9,68.0,69.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,10,75.0,70.0,Lucknow,Uttar Pradesh,Silence,High
2017,11,68.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,12,67.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2017,1,76.0,66.0,Lucknow,Uttar Pradesh,Commercial,High
2017,2,76.0,67.0,Lucknow,Uttar Pradesh,Commercial,High
2017,3,75.0,67.0,Lucknow,Uttar Pradesh,Commercial,High
2017,4,75.0,66.0,Lucknow,Uttar Pradesh,Commercial,High
2017,5,75.0,67.0,Lucknow,Uttar Pradesh,Commercial,High
2017,6,76.0,68.0,Lucknow,Uttar Pradesh,Commercial,High
2017,7,76.0,67.0,Lucknow,Uttar Pradesh,Commercial,High
2017,8,76.0,66.0,Lucknow,Uttar Pradesh,Commercial,High
2017,9,76.0,67.0,Lucknow,Uttar Pradesh,Commercial,High
2017,10,76.0,67.0,Lucknow,Uttar Pradesh,Commercial,High
2017,11,76.0,67.0,Lucknow,Uttar Pradesh,Commercial,High
2017,12,76.0,67.0,Lucknow,Uttar Pradesh,Commercial,High
2017,1,64.0,58.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,2,65.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,3,65.0,56.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,4,66.0,60.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,5,66.0,63.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,6,65.0,58.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,7,67.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,8,68.0,62.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,9,67.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,10,64.0,58.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,11,64.0,58.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,12,71.0,57.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,1,64.0,60.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,2,64.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,3,64.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,4,66.0,63.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,5,64.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,6,65.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,7,64.0,62.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,8,64.0,59.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,9,63.0,59.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,10,65.0,61.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,11,64.0,58.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,12,63.0,57.0,Lucknow,Uttar Pradesh,Commercial,Medium
2017,1,65.0,61.0,Mumbai,Maharashtra,Silence,Medium
2017,2,65.0,61.0,Mumbai,Maharashtra,Silence,Medium
2017,3,65.0,60.0,Mumbai,Maharashtra,Silence,Medium
2017,4,69.0,67.0,Mumbai,Maharashtra,Silence,Medium
2017,5,71.0,69.0,Mumbai,Maharashtra,Silence,High
2017,6,62.0,55.0,Mumbai,Maharashtra,Silence,Medium
2017,7,66.0,59.0,Mumbai,Maharashtra,Silence,Medium
